ACCOUNTNO,PROP_TYPE,TX_DIST,PT,SPT,N_GRP,LEA,IMPQUALITY,IMPCONDITIONTYPE,EFFAGE,REMODPCT,BLTASDESCRIPTION,BLTASSTORIES,IMPEXTERIOR,BLTASSF,BEDRMCNT,TOT_BATH,BSMT_TOTAL,BSMT_FIN,BSMT_UNFIN,KITCHENS,ATTGAR,DETGAR,RES_RCNLD,RES_COSTRCN,TOT_RCNLD,TOT_RCN,NEW_PT,MLS_TOTAL_SQFT,HAS_ATTGAR,HAS_DETGAR,HAS_BSMT,BSMT_ISFIN,BSMT_PCTCOMP,IS_REMOD,ACTUAL_AGE,TRUE_VAL
404130041,RS,10,111,111,105,1007,Average,Average,-0.49607006090267625,0,2 Story,0,Frame Stucco,2888,4,2.5,1458,0,1458,1,847,0,284525,302686,284525,302686,RS,4346,1,0,1,0,0,0,9,346300
404130048,RS,10,111,111,105,1007,Average,Average,0.7757930809459277,0,Ranch 1 Story,0,Frame Stucco,1748,2,2,1808,633,1175,1,484,0,237121,249601,237121,249601,RS,3556,1,0,1,0,0.35011061946902655,0,8,364900
404320107,RS,10,111,111,104,1050,Average,Average,-3.251875880873945,1,Ranch 1 Story,1,Frame Stucco,1658,3,2,1742,0,1742,1,598,0,209522,225293,209522,225293,RS,3400,1,0,1,0,0,1,10,321500
404320114,RS,10,111,111,104,1050,Average,Average,9.777488335049371,0,Ranch 1 Story,1,Frame Stucco,1493,2,1.75,1654,0,1654,1,556,0,200568,208925,200568,208925,RS,3147,1,0,1,0,0,0,7,238900
404480210,RS,10,111,111,104,1050,Average,Average,-1.9755129743103694,0,Ranch 1 Story,0,Frame Stucco,1387,2,3,1580,1140,440,1,550,0,229909,239489,229909,239489,RS,2961,1,0,1,0,0.7215189873417721,0,7,239900
404480214,RS,10,111,111,104,1050,Above Average,Average,-9.17578124307695,0,Ranch 1 Story,0,Frame Stucco,1683,2,2.75,1737,1737,0,1,759,0,321646,331594,321646,331594,RS,3420,1,0,1,1,1,0,6,344500
404480220,RS,10,111,111,104,1050,Above Average,Average,17.898499964391263,0,Ranch 1 Story,1,Frame Stucco,1612,3,3,1660,1577,83,1,529,0,299810,315590,299810,315590,RS,3309,1,0,1,0,0.95,0,8,359400
404480222,RS,10,111,111,104,1050,Average,Average,2.810079906630751,0,Ranch 1 Story,1,Frame Stucco,1573,2,2,1735,0,1735,1,584,0,215986,220394,215986,220394,RS,3256,1,0,1,0,0,0,5,283000
404480225,RS,10,111,111,104,1050,Above Average,Average,-4.354888131835813,0,Ranch 1 Story,0,Frame Stucco,2004,2,1.75,0,0,0,1,644,0,247105,249601,247105,249601,RS,1998,1,0,0,0,0,0,3,306700
404720016,RS,10,111,111,106,1015,Average,Average,-8.206297937515215,0,Ranch 1 Story,0,Frame Stucco,2010,3,3.5,2120,2014,106,2,1203,0,333465,340270,333465,340270,RS,3843,1,0,1,0,0.95,0,4,365847
411190023,RS,10,111,111,115,1040,Average,Above Average,9,0.8,Bi Level 1 Story,1,Frame Vinyl,924,2,1.75,864,864,0,1,0,0,147603,156961,147603,156961,RS,1788,0,0,1,1,1,1,39,191000
413940005,RS,10,111,111,107,1016,Average,Average,7,0,2 Story,2,Frame Stucco,1818,3,3.25,1021,255,766,1,420,0,209922,223321,209922,223321,RS,2839,1,0,1,0,0.24975514201762977,0,22,255000
414100201,RS,10,111,111,107,1016,Average,Average,8,0,2 Story,2,Log,1525,2,2.5,1050,1050,0,1,0,480,202250,221243,202250,221243,RS,2575,0,1,1,1,1,0,25,219506
414260001,RS,10,111,111,108,1028,Average,Average,6,0,Split Level,1,Frame Vinyl,1014,3,2,528,528,0,1,442,0,152264,160594,152264,160594,RS,1542,1,0,1,1,1,0,21,239700
414460012,RS,10,111,111,107,1053,Average,Average,5,0,2 Story,2,Frame Stucco,1606,3,3.25,623,561,62,1,399,0,203455,212182,203455,212182,RS,2229,1,0,1,0,0.9004815409309791,0,18,223500
414460019,RS,10,111,111,107,1053,Average,Average,6,0,Ranch 1 Story,1,Frame Stucco,1225,3,2.75,1113,1057,56,1,420,0,199567,210365,199567,210365,RS,2469,1,0,1,0,0.949685534591195,0,20,241300
414460022,RS,10,111,111,107,1053,Average,Average,6,0,Split Level,2,Frame Stucco,1839,4,2.5,473,0,473,1,420,0,196577,207218,196577,207218,RS,2314,1,0,1,0,0,0,20,223200
414460032,RS,10,111,111,107,1053,Average,Average,6,0,Split Level,2,Frame Stucco,1698,3,2.5,552,552,0,1,441,0,204085,214826,204085,214826,RS,2106,1,0,1,1,1,0,20,228000
414460032,RS,10,111,111,107,1053,Average,Average,6,0,Split Level,2,Frame Stucco,1698,3,2.5,552,552,0,1,441,0,204085,214826,204085,214826,RS,2250,1,0,1,1,1,0,20,288100
414460035,RS,10,111,111,107,1053,Average,Average,4,0,Bi Level 1 Story,1,Frame Stucco,1062,3,1.75,432,324,108,1,480,0,154058,158823,154058,158823,RS,1494,1,0,1,0,0.75,0,17,191000
414580049,RS,10,111,111,107,1053,Average,Average,4,0,2 Story,2,Frame Stucco,2221,5,2,982,0,982,1,418,0,225492,232466,225492,232466,RS,3203,1,0,1,0,0,0,17,282800
414580056,RS,10,111,111,107,1053,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1323,3,3,1323,1270,53,1,462,0,221289,230759,221289,230759,RS,2646,1,0,1,0,0.9599395313681028,0,18,228600
414580061,RS,10,111,111,107,1053,Average,Above Average,6,0.5,Bi Level 1 Story,1,Frame Vinyl,1066,3,2.5,652,652,0,1,440,0,163676,171650,163676,171650,RS,1652,1,0,1,1,1,1,20,137500
414580061,RS,10,111,111,107,1053,Average,Above Average,6,0.5,Bi Level 1 Story,1,Frame Vinyl,1066,3,2.5,652,652,0,1,440,0,163676,171650,163676,171650,RS,1718,1,0,1,1,1,1,20,198900
414580070,RS,10,111,111,107,1053,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1355,3,3,1355,1355,0,2,400,264,241468,251908,241468,251908,RS,2750,1,1,1,1,1,0,18,263800
414720010,RS,10,111,111,105,1007,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1637,3,3,1623,1623,0,2,483,0,312636,325933,312636,325933,RS,3260,1,0,1,1,1,0,19,272000
414720011,RS,10,111,111,105,1007,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,2696,3,4.5,2677,2141,536,1,802,0,458581,477689,458581,477689,RS,5392,1,0,1,0,0.7997758685095255,0,19,300200
414720024,RS,10,111,111,105,1007,Above Average,Average,5,0,2 Story,2,Frame Stucco,1907,3,3.5,1054,1054,0,2,702,0,304300,316979,304300,316979,RS,2926,1,0,1,1,1,0,19,236100
414720033,RS,10,111,111,105,1007,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1614,2,2.5,1568,1568,0,1,1192,0,318937,332497,318937,332497,RS,3182,1,0,1,1,1,0,19,270200
414720035,RS,10,111,111,105,1007,Above Average,Average,5,0,2 Story,2,Frame Stucco,1872,3,3,1004,872,132,1,669,0,281185,293172,281185,293172,RS,2876,1,0,1,0,0.8685258964143426,0,19,214400
414770077,RS,10,111,111,107,1053,Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1258,3,3,1258,1258,0,1,430,0,213008,219843,213008,219843,RS,2516,1,0,1,1,1,0,17,247300
415050004,RS,10,111,111,106,1014,Average,Average,4,0,2 Story,2,Frame Stucco,2265,4,3.25,1214,1093,121,1,770,0,280213,289086,280213,289086,RS,3425,1,0,1,0,0.9003294892915981,0,16,342300
415060004,RS,10,111,111,101,1001,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1155,2,2.5,1216,1216,0,1,441,0,237075,247203,237075,247203,RS,2948,1,0,1,1,1,0,18,277415
415060006,RS,10,111,111,101,1001,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1225,2,2,1225,612,613,1,526,0,219691,229095,219691,229095,RS,2450,1,0,1,0,0.4995918367346939,0,18,241600
415060016,RS,10,111,111,101,1001,Above Average,Above Average,5,0.5,Ranch 1 Story,1,Frame Stucco,1420,3,2.75,1406,1406,0,1,442,0,272276,282444,272276,282444,RS,2826,1,0,1,1,1,1,18,286550
415060027,RS,10,111,111,101,1001,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1140,2,2.25,1140,1140,0,1,471,0,225948,235363,225948,235363,RS,2280,1,0,1,1,1,0,18,230800
415090003,RS,10,111,111,106,1015,Above Average,Average,5,0,Ranch 1 Story,1.5,Frame Stucco,2179,4,3.5,1718,1718,0,1,1062,0,377503,393482,377503,393482,RS,3897,1,0,1,1,1,0,18,367300
415210002,RS,10,111,111,101,1001,Average,Average,-12.61859834013825,0,2 Story,0,Frame Stucco,2529,5,3.5,1124,927,197,1,528,0,289547,304786,289547,304786,RS,3684,1,0,1,0,0.8247330960854092,0,8,344900
415210004,RS,10,111,111,101,1001,Average,Average,-8.655716363541226,0,2 Story,0,Frame Stucco,2214,4,3.5,930,625,305,1,640,0,263304,265964,263304,265964,RS,3160,1,0,1,0,0.6720430107526881,0,3,316222
415210008,RS,10,111,111,101,1001,Above Average,Average,3,0.2,2 Story,2,Frame Stucco,2282,4,4,1141,1141,0,1,522,0,336741,343613,336741,343613,RS,3423,1,0,1,1,1,1,15,297800
415210011,RS,10,111,111,101,1001,Average,Average,2,0.2,2 Story,2,Frame Stucco,2302,4,2.5,1184,0,1184,1,528,0,245806,250884,245806,250884,RS,3486,1,0,1,0,0,1,8,303600
415210011,RS,10,111,111,101,1001,Average,Average,2,0.2,2 Story,2,Frame Stucco,2302,4,2.5,1184,0,1184,1,528,0,245806,250884,245806,250884,RS,3486,1,0,1,0,0,1,8,333100
415210013,RS,10,111,111,101,1001,Average,Average,13.732691993806208,0,2 Story,0,Frame Stucco,2526,4,2.5,1300,0,1300,1,506,0,256135,269616,256135,269616,RS,3826,1,0,1,0,0,0,8,355400
415210019,RS,10,111,111,101,1001,Average,Average,-8.402892120073819,0,2 Story,0,Frame Siding,2582,4,2.5,1318,0,1318,1,506,0,257781,271348,257781,271348,RS,3900,1,0,1,0,0,0,8,363100
415210032,RS,10,111,111,101,1001,Average,Average,-11.425648429099805,0,2 Story,0,Frame Stucco,1806,3,2.5,799,0,799,1,862,0,203154,213846,203154,213846,RS,2670,1,0,1,0,0,0,8,302600
415210035,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,2442,5,4,1221,1221,0,2,504,0,364418,375936,364418,375936,RS,3663,1,0,1,1,1,0,17,376800
415210036,RS,10,111,111,101,1001,Above Average,Above Average,4,0.75,2 Story,2,Frame Stucco,2038,4,3.75,1174,1174,0,1,524,0,312744,320426,312744,320426,RS,3297,1,0,1,1,1,1,17,309000
415210044,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1986,4,4,1129,1129,0,1,500,0,311058,320926,311058,320926,RS,3300,1,0,1,1,1,0,17,364400
415210050,RS,10,111,111,101,1001,Above Average,Average,5,0.2,2 Story,2,Frame Stucco,2442,5,2.75,1221,183,1038,1,504,0,303636,316537,303636,316537,RS,3663,1,0,1,0,0.14987714987714987,1,18,257900
415210052,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,2428,3,3.5,1214,1214,0,2,504,0,359117,374080,359117,374080,RS,3642,1,0,1,1,1,0,18,301500
415210054,RS,10,111,111,101,1001,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1767,4,2.75,1848,1848,0,1,550,0,281999,293999,281999,293999,RS,3638,1,0,1,1,1,0,18,301400
415210055,RS,10,111,111,101,1001,Above Average,Average,-3.6741336665786766,0,2 Story,2,Frame Siding,2052,3,3.25,744,744,0,1,575,0,276738,297568,276738,297568,RS,2796,1,0,1,1,1,0,10,304300
415210068,RS,10,111,111,101,1001,Above Average,Average,2,0,Ranch 1 Story,1.5,Frame Stucco,2054,3,3.5,1562,1484,78,1,502,0,348530,355806,348530,355806,RS,3616,1,0,1,0,0.9500640204865557,0,13,365000
415210070,RS,10,111,111,101,1001,Above Average,Average,3,0.2,Ranch 1 Story,1,Frame Stucco,1608,4,3,1608,1608,0,1,504,0,307728,314008,307728,314008,RS,3216,1,0,1,1,1,1,15,287500
415210071,RS,10,111,111,101,1001,Above Average,Above Average,3,0.6,2 Story,2,Frame Stucco,1696,3,3.25,1045,1035,10,1,400,0,273862,278465,273862,278465,RS,2741,1,0,1,0,0.9904306220095693,1,14,280900
415210079,RS,10,111,111,101,1001,Above Average,Average,2,0,2 Story,2,Frame Stucco,1954,4,2.5,828,82,746,1,760,0,258280,263714,258280,263714,RS,2742,1,0,1,0,0.09903381642512077,0,13,209800
415210079,RS,10,111,111,101,1001,Above Average,Average,2,0,2 Story,2,Frame Stucco,1954,4,2.5,828,82,746,1,760,0,258280,263714,258280,263714,RS,2742,1,0,1,0,0.09903381642512077,0,13,266800
415210082,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,2318,5,3.75,1203,1143,60,1,528,0,331795,345620,331795,345620,RS,3600,1,0,1,0,0.9501246882793017,0,18,352600
415210083,RS,10,111,111,101,1001,Above Average,Above Average,5,0.4,2 Story,2,Frame Stucco,2304,5,3.75,1200,1200,0,2,504,0,337800,350415,337800,350415,RS,3662,1,0,1,1,1,1,18,323400
415210085,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,1982,4,3.75,1131,1074,57,1,504,0,300804,313337,300804,313337,RS,3113,1,0,1,0,0.9496021220159151,0,18,300000
415210088,RS,10,111,111,101,1001,Average,Average,-10.848461053526824,0,Ranch 1 Story,0,Frame Stucco,2570,4,2.5,1344,0,1344,1,440,0,276071,290601,276071,290601,RS,3914,1,0,1,0,0,0,8,371700
415210090,RS,10,111,111,101,1001,Above Average,Average,3,0,2 Story,2,Frame Stucco,2282,4,4,1131,1131,0,1,504,0,340127,347068,340127,347068,RS,3530,1,0,1,1,1,0,15,300800
415210093,RS,10,111,111,101,1001,Average,Average,3,0,2 Story,2,Frame Stucco,2300,4,4,1141,1065,76,1,504,0,282765,288740,282765,288740,RS,3441,1,0,1,0,0.9333917616126205,0,15,290600
415210096,RS,10,111,111,101,1001,Above Average,Average,3,0,2 Story,2,Frame Stucco,2384,5,4,1192,1132,60,1,526,0,348435,355546,348435,355546,RS,3627,1,0,1,0,0.9496644295302014,0,15,309500
415210098,RS,10,111,111,101,1001,Above Average,Average,2,0,Ranch 1 Story,1.5,Frame Stucco,2054,3,3.5,1537,1537,0,1,502,0,351282,358614,351282,358614,RS,3949,1,0,1,1,1,0,13,408700
415210099,RS,10,111,111,101,1001,Average,Average,5,0.2,2 Story,2,Frame Stucco,1958,4,2.5,968,0,968,1,930,0,219623,228795,219623,228795,RS,2926,1,0,1,0,0,1,8,299600
415220003,RS,10,111,111,101,1001,Average,Average,11.612028696743963,0,Ranch 1 Story,0,Frame Stucco,1391,3,2,1420,142,1278,1,520,0,186009,197882,186009,197882,RS,2811,1,0,1,0,0.1,0,9,250500
415220014,RS,10,111,111,101,1001,Average,Average,-4.3938217280936165,0,2 Story,0,Frame Stucco,2280,3,2.5,1162,0,1162,1,550,0,238734,251299,238734,251299,RS,3442,1,0,1,0,0,0,8,307200
415220015,RS,10,111,111,101,1001,Above Average,Average,3,0,2 Story,2,Frame Stucco,2408,4,2.5,1075,0,1075,1,492,0,295707,301926,295707,301926,RS,3483,1,0,1,0,0,0,14,278000
415220017,RS,10,111,111,101,1001,Above Average,Average,2,0,2 Story,2,Frame Stucco,2384,3,3.5,1445,1156,289,1,469,0,341140,348102,341140,348102,RS,3829,1,0,1,0,0.8,0,12,294500
415220025,RS,10,111,111,101,1001,Above Average,Above Average,3,0.5,2 Story,2,Frame Stucco,2034,4,3.25,912,866,46,1,0,0,284850,290075,284850,290075,RS,2946,0,0,1,0,0.9495614035087719,1,15,280400
415220030,RS,10,111,111,101,1001,Above Average,Average,-0.9012575219019513,0,2 Story,0,Frame Stucco,2274,4,2.5,1120,0,1120,1,600,0,290492,293426,290492,293426,RS,3419,1,0,1,0,0,0,3,324300
415220036,RS,10,111,111,101,1001,Above Average,Average,1,0,2 Story,2,Frame Stucco,2024,4,2.5,895,0,895,1,475,0,260482,263255,260482,263255,RS,2695,1,0,1,0,0,0,11,262500
415220038,RS,10,111,111,101,1001,Above Average,Average,3,0,2 Story,2,Frame Stucco,2323,4,4,1291,1291,0,1,768,0,352624,360004,352624,360004,RS,3614,1,0,1,1,1,0,14,357000
415220039,RS,10,111,111,101,1001,Above Average,Average,1,0,2 Story,2,Frame Stucco,2481,5,2.5,1163,290,873,1,437,0,312797,315957,312797,315957,RS,3644,1,0,1,0,0.24935511607910577,0,11,312100
415230041,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,1953,4,3.25,917,917,0,1,507,0,288298,300560,288298,300560,RS,2740,1,0,1,1,1,0,18,255775
415230041,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,1953,4,3.25,917,917,0,1,507,0,288298,300560,288298,300560,RS,2735,1,0,1,1,1,0,18,276300
415230042,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,1630,3,3.5,937,937,0,1,525,0,265917,277247,265917,277247,RS,2567,1,0,1,1,1,0,18,225800
415230044,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,1684,3,2.5,937,937,0,1,504,0,265718,277040,265718,277040,RS,2621,1,0,1,1,1,0,18,257500
415230051,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1622,3,2.5,901,901,0,1,500,0,257228,265183,257228,265183,RS,2668,1,0,1,1,1,0,17,244600
415230053,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1366,2,3,1366,1366,0,1,517,0,270477,279090,270477,279090,RS,2732,1,0,1,1,1,0,17,235600
415230055,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1572,3,3.5,901,901,0,1,480,0,258345,266335,258345,266335,RS,2670,1,0,1,1,1,0,17,299800
415230057,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1632,3,3.5,901,855,46,1,504,0,264500,272680,264500,272680,RS,2533,1,0,1,0,0.9489456159822419,0,17,287200
415230065,RS,10,111,111,101,1001,Above Average,Average,3,0,2 Story,2,Frame Stucco,1857,4,2.5,996,710,286,1,420,0,274808,280620,274808,280620,RS,2823,1,0,1,0,0.7128514056224899,0,15,251900
415230068,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1833,4,3.25,912,0,912,1,504,0,244539,252102,244539,252102,RS,2745,1,0,1,0,0,0,16,264800
415230070,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1863,4,3.5,912,894,18,1,461,0,279764,288416,279764,288416,RS,2818,1,0,1,0,0.9802631578947368,0,17,269000
415230070,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1863,4,3.5,912,894,18,1,461,0,279764,288416,279764,288416,RS,2818,1,0,1,0,0.9802631578947368,0,17,291000
415230071,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1345,2,2.75,1345,1102,243,1,551,0,261270,269350,261270,269350,RS,2690,1,0,1,0,0.8193308550185874,0,17,282400
415230072,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1550,3,3.25,937,937,0,1,525,0,255231,263125,255231,263125,RS,2556,1,0,1,1,1,0,17,255600
415230080,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1487,3,2.25,892,892,0,1,504,0,241199,248659,241199,248659,RS,2379,1,0,1,1,1,0,17,247800
415230085,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,1538,3,2.75,904,904,0,1,588,0,249190,259823,249190,259823,RS,2636,1,0,1,1,1,0,18,234847
415390078,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1617,1,3,1617,1617,0,1,504,0,308034,317561,308034,317561,RS,3273,1,0,1,1,1,0,16,346600
415390081,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1710,2,2,1871,467,1404,1,502,0,279921,288826,279921,288826,RS,3581,1,0,1,0,0.2495991448423303,0,17,267900
415390089,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1010,1,2.25,1010,1010,0,1,495,0,212068,218874,212068,218874,RS,2020,1,0,1,1,1,0,17,216600
415390090,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1548,1,2.5,1685,1685,0,1,502,0,299759,309277,299759,309277,RS,3430,1,0,1,1,1,0,17,302200
415390098,RS,10,111,111,101,1001,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1235,3,3,1235,1235,0,1,440,0,250851,255970,250851,255970,RS,2616,1,0,1,1,1,0,15,274800
415400041,RS,10,111,111,101,1001,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1291,3,3,1291,1291,0,1,440,0,260997,266528,260997,266528,RS,2722,1,0,1,1,1,0,15,237283
415400044,RS,10,111,111,101,1001,Above Average,Above Average,3,0.8,Ranch 1 Story,1,Frame Stucco,1335,3,3.5,1319,1319,0,1,462,0,268906,273278,268906,273278,RS,2654,1,0,1,1,1,1,15,294500
415400051,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1185,2,3,1185,1185,0,1,441,0,243570,251103,243570,251103,RS,2484,1,0,1,1,1,0,16,282000
415400057,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1257,2,3,1374,1374,0,1,471,0,265484,273695,265484,273695,RS,2631,1,0,1,1,1,0,17,322600
415480105,RS,10,111,111,106,1012,Above Average,Average,4,0.05,2 Story,2,Frame Stucco,2547,4,4.25,1510,1510,0,1,790,0,382198,394225,382198,394225,RS,4057,1,0,1,1,1,1,16,336900
415480112,RS,10,111,111,106,1012,Above Average,Average,4,0.05,Ranch 1 Story,1,Frame Stucco,1960,4,3.5,2024,1923,101,1,716,0,372662,384435,372662,384435,RS,3984,1,0,1,0,0.950098814229249,1,17,348600
415480117,RS,10,111,111,106,1012,Above Average,Average,4,0.05,Ranch 1 Story,1,Frame Stucco,1789,3,2.5,1777,533,1244,1,440,0,321701,331651,321701,331651,RS,3566,1,0,1,0,0.2999437253798537,1,17,312600
415480124,RS,10,111,111,106,1012,Above Average,Average,4,0.05,2 Story,2,Frame Stucco,2164,3,4.25,1283,1283,0,1,792,0,413742,426745,413742,426745,RS,3474,1,0,1,1,1,1,16,368300
415480127,RS,10,111,111,106,1012,Above Average,Average,4,0,Bi Level 2 Story,2,Frame Stucco,2172,3,3,1642,0,1642,1,744,0,327248,337575,327248,337575,RS,3825,1,0,1,0,0,0,16,334800
415480128,RS,10,111,111,106,1012,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1901,3,4.25,1854,1854,0,1,712,0,411854,424839,411854,424839,RS,3807,1,0,1,1,1,0,17,337500
415480135,RS,10,111,111,106,1012,Above Average,Average,4,0.05,Ranch 1 Story,1,Frame Stucco,1967,3,4.25,2031,1828,203,2,441,0,425114,438468,428795,442799,RS,4245,1,0,1,0,0.9000492368291482,1,16,330695
415530006,RS,10,111,111,106,1015,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,2203,3,4.5,2210,2210,0,1,806,0,406032,418590,406032,418590,RS,4413,1,0,1,1,1,0,16,419700
415600006,RS,10,111,111,112,1038,Average,Average,4,0,2 Story,2,Frame Stucco,2130,4,2.5,0,0,0,1,693,0,207064,213468,207064,213468,RS,2130,1,0,0,0,0,0,16,249600
415600008,RS,10,111,111,112,1038,Average,Average,4,0,Split Level,2,Frame Vinyl,1270,3,3,594,594,0,1,702,0,181567,187182,181567,187182,RS,1864,1,0,1,1,1,0,16,231800
415600014,RS,10,111,111,112,1038,Average,Above Average,4,0.4,2 Story,2,Frame Stucco,2150,4,2.5,0,0,0,1,706,0,210069,215904,210069,215904,RS,2131,1,0,0,0,0,1,16,262100
415680201,RS,10,111,111,106,1012,Above Average,Average,4,0.05,Ranch 1 Story,1,Frame Stucco,2062,1,3,2682,2098,584,1,906,0,440816,454450,440816,454450,RS,4869,1,0,1,0,0.7822520507084265,1,16,413500
415680203,RS,10,111,111,106,1012,Above Average,Average,4,0,2 Story,2,Frame Stucco,3300,3,5.5,2379,2379,0,2,804,0,512933,528797,512933,528797,RS,5679,1,0,1,1,1,0,16,484900
415680204,RS,10,111,111,106,1012,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1963,3,3,1943,1457,486,1,792,0,388170,400175,388170,400175,RS,3986,1,0,1,0,0.7498713329902214,0,16,386300
415680208,RS,10,111,111,106,1012,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1808,3,3.5,1889,1889,0,2,758,0,406323,418890,406323,418890,RS,3697,1,0,1,1,1,0,16,344500
415680224,RS,10,111,111,106,1012,Above Average,Average,4,0,2 Story,2,Frame Stucco,2179,3,3,1283,0,1283,1,792,0,316565,326356,316565,326356,RS,3462,1,0,1,0,0,0,16,301500
415680231,RS,10,111,111,106,1012,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1549,5,3.75,1545,1545,0,1,462,0,342482,353074,342482,353074,RS,3094,1,0,1,1,1,0,16,282600
415680235,RS,10,111,111,106,1012,Above Average,Average,4,0,2 Story,2,Frame Stucco,2859,4,4,2517,2038,479,2,793,0,452557,466554,452557,466554,RS,5376,1,0,1,0,0.8096940802542709,0,16,470200
415980308,RS,10,111,111,106,1012,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1769,3,3.75,1772,1772,0,1,692,0,388513,396442,388513,396442,RS,3541,1,0,1,1,1,0,15,311600
415980333,RS,10,111,111,106,1012,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1657,3,3,1672,752,920,2,440,0,291504,297657,291504,297657,RS,3361,1,0,1,0,0.44976076555023925,0,15,307000
416050003,RS,10,111,111,106,1015,Above Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1709,3,3.25,1910,1242,668,1,884,0,369386,377088,369386,377088,RS,3619,1,0,1,0,0.650261780104712,0,13,337400
416050004,RS,10,111,111,106,1015,Above Average,Average,3,0,2 Story,2,Frame Stucco,2955,5,4.25,2486,745,1741,1,965,0,467512,477257,467512,477257,RS,5744,1,0,1,0,0.2996781979082864,0,15,448000
416100005,RS,10,111,111,106,1012,Above Average,Average,3,0,2 Story,2,Frame Stucco,3132,4,5.5,2022,2022,0,1,1034,0,535893,547034,535893,547034,RS,5154,1,0,1,1,1,0,15,521800
416100017,RS,10,111,111,106,1012,Above Average,Average,3,0,2 Story,2,Frame Stucco,2908,6,3,1528,0,1528,1,932,0,348286,355598,348286,355598,RS,4436,1,0,1,0,0,0,15,294800
