ACCOUNTNO,PRED_IMP,LAND_VAL,SOLD_PRICE,TOT_VAL,PRED_TOT
460830007,165140.94575012615,100000,233000,212700,265140.94575012615
460830036,181839.83229126624,98700,230000,231700,280539.83229126624
460870012,200297.42203138457,77900,252000,254600,278197.42203138454
460930001,201154.13461884565,87700,328000,260700,288854.13461884565
461020011,210075.22455307006,112800,330000,292900,322875.22455307003
461070042,176711.97173321884,101300,260000,251300,278011.9717332189
461080005,238465.08503759623,202300,475000,443300,440765.08503759623
461100003,193969.78843427988,83300,223500,244600,277269.78843427985
461110008,197076.23409480898,85100,305300,266200,282176.234094809
461160006,269444.771202807,90500,330000,335800,359944.771202807
461210001,241741.60933984158,142800,410000,299400,384541.6093398416
461310015,293582.0323420546,167300,415000,424200,460882.0323420546
461380003,408969.4479693838,159900,525000,537500,568869.4479693838
461380022,302853.0271416981,158400,505000,473500,461253.0271416981
461470002,229288.2326922465,96800,270000,309600,326088.2326922465
461470007,205425.52139948885,100400,314900,281600,305825.52139948885
461470019,242441.68780582747,97700,375000,335000,340141.6878058275
461490002,192593.135574523,82300,267000,261900,274893.135574523
461550020,230833.069043833,145800,381000,351200,376633.069043833
461820004,219228.59406623998,125200,320000,333200,344428.59406624
461820012,333359.81232113345,129700,475000,450700,463059.81232113345
461890012,573809.6599544092,284200,700000,710200,858009.6599544092
462050006,206362.5921904381,161700,279900,315700,368062.59219043807
462130003,225367.98752123982,122800,364900,337300,348167.9875212398
462280009,315885.9649164803,169900,537000,497300,485785.9649164803
462280021,475228.008731065,239600,720000,633500,714828.0087310651
462340003,253501.42546002116,150900,363500,358400,404401.4254600211
463060006,207139.7319391061,97200,305000,260000,304339.73193910613
463220003,260752.36591063126,123900,385000,351600,384652.36591063126
463410001,216533.81803818617,121900,335000,308400,338433.8180381862
463510003,321140.94118989713,161800,570000,503500,482940.94118989713
463510003,321140.94118989713,161800,460000,503500,482940.94118989713
463510003,321140.94118989713,161800,570000,503500,482940.94118989713
463510003,321140.94118989713,161800,460000,503500,482940.94118989713
463540013,198504.71658246615,110300,256000,269800,308804.71658246615
463580002,236116.05336913597,151700,383000,376000,387816.05336913595
463630012,195499.45276113146,84900,253900,264700,280399.45276113146
463630014,207253.70393861676,83800,319900,287500,291053.7039386168
463730009,272512.80617727136,135100,439900,398800,407612.80617727136
463730015,212324.3166525833,111000,339900,280200,323324.3166525833
464070006,248296.60289362154,95700,320000,349700,343996.60289362154
464100002,208851.70121078606,132600,345000,299800,341451.70121078606
464180075,206895.5425250211,85500,325000,275600,292395.5425250211
464180075,206895.5425250211,85500,280000,275600,292395.5425250211
464180075,206895.5425250211,85500,325000,275600,292395.5425250211
464180075,206895.5425250211,85500,280000,275600,292395.5425250211
464250128,209939.1835508674,85800,320000,288100,295739.18355086737
464270003,266112.6970482023,140500,405000,389500,406612.6970482023
464380063,206085.3080332832,82900,309500,277000,288985.3080332832
464390110,228203.34727977554,91500,342000,322300,319703.34727977554
464410001,236396.23681564396,162300,375500,343800,398696.23681564396
464580020,359811.0513665712,252200,620000,621300,612011.0513665712
464580027,340831.49780056864,278800,620000,618500,619631.4978005686
464590002,163819.31564028322,66600,188000,204700,230419.31564028322
464590003,204511.20228884488,72200,281000,258800,276711.20228884486
464630005,400511.72811964806,185600,749500,630000,586111.7281196481
464900221,406382.0372632661,178800,550875,561400,585182.037263266
464910317,267579.9624764403,182600,510000,469900,450179.9624764403
464990010,206244.21815989542,72400,255000,264600,278644.2181598954
465110012,299910.3941633836,185400,528000,495200,485310.3941633836
465140025,198540.922384282,93200,305000,250600,291740.922384282
465140032,214111.2199676117,104000,342000,296400,318111.2199676117
465140047,253708.80232436265,106600,347000,337200,360308.8023243627
465150045,341674.85238022136,258800,585000,570700,600474.8523802214
465160002,230293.73759087772,97000,354900,296700,327293.7375908777
465160012,205796.76001327168,106100,325000,274800,311896.7600132717
465290009,437202.9914669192,295300,655000,663400,732502.9914669192
465360428,374373.75583962945,186400,560000,548300,560773.7558396294
465430029,361651.7158930616,119600,486900,455700,481251.7158930616
465440009,348894.2833476123,240000,610000,654500,588894.2833476122
465470009,352184.89089285565,162800,587500,507100,514984.89089285565
465490020,242438.09289562417,104700,330000,322100,347138.09289562417
465490042,283223.4649864032,104700,365000,360900,387923.4649864032
465540004,475076.78350174765,417300,720000,823400,892376.7835017476
465590001,199653.46055752787,100000,285000,268200,299653.46055752784
465700007,246090.27466849703,121900,358200,340500,367990.27466849703
465700052,257465.20585138744,115000,366750,351100,372465.20585138747
465730029,443861.7379672686,244200,688000,742100,688061.7379672686
465920011,281423.33555617,150200,465000,427200,431623.33555617
466010182,235813.4477920446,97700,380000,328200,333513.4477920446
466010195,226893.78200068919,99200,309500,296900,326093.7820006892
466010212,245987.54927375683,100900,350000,350500,346887.5492737568
466010250,216901.5504662643,103600,312000,307400,320501.5504662643
466010261,217134.56847783376,103800,345000,290300,320934.56847783376
466030035,396002.4763886738,174200,575450,555900,570202.4763886738
466030043,260067.80393489992,174200,442000,444500,434267.8039348999
466060021,224839.62836351598,109600,334000,341600,334439.62836351595
466140039,206008.53719916032,73300,265000,269500,279308.5371991603
466140067,210422.90321406286,75200,272000,278300,285622.90321406286
466140077,251538.53382503497,76000,332900,315900,327538.533825035
466140081,212151.34270721977,73600,279900,274300,285751.34270721977
466140083,237491.1640947391,73600,320000,300500,311091.1640947391
466260283,224670.07365850752,101400,310000,301100,326070.07365850755
466430357,227012.36048940444,108800,390000,305600,335812.3604894044
466450103,266725.65280846116,112400,365000,412700,379125.65280846116
466450114,264049.1089198801,114200,405000,392600,378249.1089198801
466450121,252923.50468447342,119500,420500,424100,372423.5046844734
466450150,242279.50995855816,110800,389900,360500,353079.50995855813
466450153,265294.7792945221,107400,414900,419600,372694.7792945221
466450154,278072.15217458206,110800,465000,428400,388872.15217458206
466450177,284381.8589896745,123900,385000,440400,408281.8589896745
466450227,257657.1100569998,108200,423900,414800,365857.11005699984
466550007,270225.23068909615,107000,405000,405700,377225.23068909615
466600001,332066.4994215403,118900,427000,439500,450966.4994215403
466600012,291702.2799565838,109000,389000,388400,400702.2799565838
466690024,319308.126038284,168100,540000,577100,487408.126038284
466710013,172910.73200276567,118800,240000,250200,291710.73200276564
466720002,389027.2948905728,222800,575000,640100,611827.2948905728
466870002,236440.74741266097,110400,385000,364500,346840.747412661
466890021,369855.623300785,165000,585000,593100,534855.623300785
466900004,366704.0848658557,175700,740000,587400,542404.0848658558
466950008,439340.61412108527,216000,887500,844200,655340.6141210853
467100009,229328.2971650129,62200,329000,290200,291528.2971650129
467100026,248593.0694322514,67000,352000,330900,315593.0694322514
467100036,237769.39693945044,62800,274000,303100,300569.3969394504
467270115,287253.1080759248,132000,452500,434000,419253.1080759248
467270141,270532.8064130609,129700,420000,412300,400232.8064130609
467720002,267699.3626370092,111800,425000,401100,379499.3626370092
468190035,270951.91606995784,193800,565000,487300,464751.91606995784
468200106,204609.2550312976,108800,342000,291000,313409.25503129757
468200112,203561.61205539876,109400,305500,301200,312961.61205539876
468370213,308184.3587359226,124700,485000,428000,432884.3587359226
468720003,319743.68491626513,141600,490000,493900,461343.68491626513
468764051,240992.2019955353,143100,350500,358600,384092.2019955353
468764081,299091.59340882057,143300,555000,468000,442391.59340882057
468764086,264126.4775340702,147200,394000,421500,411326.4775340702
468860217,205797.1385378753,111900,305000,304400,317697.13853787526
468860222,206748.0208827895,116200,292000,307300,322948.0208827895
468890210,264787.2799909045,114000,436900,372200,378787.2799909045
468930906,287572.8501816133,156200,454900,454500,443772.8501816133
468930907,297143.1370777278,156200,560000,491900,453343.1370777278
468930918,365940.0750640749,163700,551950,567200,529640.075064075
468930920,329486.3764194626,157500,535000,514100,486986.3764194626
468960304,306757.68324143736,153700,525000,499000,460457.68324143736
468960324,309862.57513580687,151800,490000,466900,461662.57513580687
468960340,318584.21789694537,157500,515000,566900,476084.21789694537
469300003,353295.9354389739,173000,852000,568000,526295.9354389738
469410101,234467.8607070903,115000,349900,324000,349467.8607070903
469410113,211021.14898025742,113500,272465,286100,324521.14898025745
469440113,263490.3697698745,148300,393950,407500,411790.3697698745
469440117,305942.1990250525,149900,485000,473100,455842.1990250525
469480021,245434.5556814419,100300,415000,367200,345734.5556814419
469530023,382794.5513036441,238400,850168,690600,621194.5513036441
469540006,259923.75450874903,131000,324245,375200,390923.754508749
469550001,339092.7329264693,148300,559900,472900,487392.7329264693
469550004,267721.45975377277,143900,425000,388300,411621.45975377277
469610038,421915.0917942788,150700,519270,607400,572615.0917942788
469700005,273166.31419102417,141500,420200,414800,414666.31419102417
469700006,269357.922196435,144800,412900,413300,414157.922196435
469700007,276337.2198182481,143000,409900,407200,419337.2198182481
469700008,290968.68523767183,141700,437900,466700,432668.68523767183
469800010,310491.1017060585,145300,444990,474700,455791.1017060585
469800018,270627.8424176291,140700,409990,431400,411327.8424176291
469800026,318650.3506603783,153200,483950,465300,471850.3506603783
469800030,291316.85929277044,144000,480690,433000,435316.85929277044
469800033,294159.66212725017,154000,475725,432900,448159.66212725017
469800035,283008.7970899072,157200,478000,436300,440208.7970899072
469800040,318907.08336944407,146500,479990,488700,465407.08336944407
469940102,325156.6977702462,228900,688408,563800,554056.6977702462
469970002,315300.63164587214,140600,515870,478300,455900.63164587214
469970008,314599.2987009478,139900,486505,139900,454499.2987009478
469970016,258279.7366296589,140600,420550,375800,398879.7366296589
469970017,304091.1992046163,144100,463841,477900,448191.1992046163
469980041,279107.639188152,143200,442905,143200,422307.639188152
470100012,198946.3440156847,103600,312000,284300,302546.3440156847
470110034,205702.3302728974,113100,283500,260600,318802.3302728974
470240001,185009.00705111027,102100,262000,245500,287109.00705111027
470240034,179217.95564002407,105400,231000,251700,284617.95564002404
470240047,199976.88426503248,105400,277500,289600,305376.8842650325
470260004,205648.3332952607,120800,280000,277700,326448.3332952607
470280006,202055.79429666983,124100,287000,281600,326155.79429666983
470310012,407118.8280016076,154100,570000,553600,561218.8280016077
470330002,190077.30391221883,96000,292000,276500,286077.30391221883
470490001,226140.02774060928,120000,343900,313300,346140.02774060925
470520017,196195.6168961171,91200,272000,273200,287395.6168961171
470590046,351939.790539815,155000,507000,485500,506939.790539815
470730009,194286.07524216044,137500,291000,293500,331786.07524216047
471570035,269747.9838122964,144700,407000,396400,414447.9838122964
471580005,265790.55633435445,148200,462000,428000,413990.55633435445
471770040,277858.50565210776,152300,472900,430500,430158.50565210776
471800022,305525.7689173308,221500,488000,515200,527025.7689173308
472170015,215920.5087641829,103300,310000,334000,319220.5087641829
472190055,208709.77679451325,93600,320000,312000,302309.7767945132
