PROP_TYPE,TX_DIST,PT,SPT,N_GRP,LEA,IMPQUALITY,IMPCONDITIONTYPE,EFFAGE,REMODPCT,BLTASDESCRIPTION,BLTASSTORIES,IMPEXTERIOR,BLTASSF,BEDRMCNT,TOT_BATH,BSMT_TOTAL,BSMT_FIN,BSMT_UNFIN,KITCHENS,ATTGAR,DETGAR,RES_RCNLD,RES_COSTRCN,TOT_RCNLD,TOT_RCN,NEW_PT,HAS_ATTGAR,HAS_DETGAR,HAS_BSMT,BSMT_ISFIN,BSMT_PCTCOMP,IS_REMOD,ACTUAL_AGE,SF_ROOM,ACCOUNTNO,MLS_TOTAL_SQFT,IMPROVED
RS,39,111,111,167,1619,Average,Average,2,0,2 Story,0,Frame Stucco,1959,3,3.5,922,922,0,1,504,0,244499,252061,244499,252061,RS,Yes,No,Yes,Yes,1,No,6,960.3333333333334,496770020,2881,292100
RS,39,111,111,167,1619,Average,Average,2,0,2 Story,0,Frame Stucco,1959,3,3.5,922,922,0,1,504,0,244499,252061,244499,252061,RS,Yes,No,Yes,Yes,1,No,6,934.3333333333334,496770020,2803,252100
RS,39,111,111,167,1619,Average,Average,2,0,2 Story,0,Frame Stucco,1902,4,2.5,888,0,888,1,431,0,203707,212195,203707,212195,RS,Yes,No,Yes,No,0,No,7,697.5,496770021,2790,231700
RS,39,111,111,167,1619,Average,Average,2,0,2 Story,2,Frame Stucco,2278,3,2.5,1113,0,1113,1,441,0,239505,244556,239505,244556,RS,Yes,No,Yes,No,0,No,13,1040.3333333333333,496770022,3121,243300
RS,39,111,111,167,1619,Average,Average,3,0,2 Story,2,Frame Stucco,2175,3,3.5,1050,1050,0,1,504,0,267173,272625,267173,272625,RS,Yes,No,Yes,Yes,1,No,14,1119.3333333333333,496770026,3358,269700
RS,39,111,111,167,1619,Average,Average,2,0,2 Story,0,Frame Stucco,1556,4,3.5,608,608,0,1,440,0,197778,208187,197778,208187,RS,Yes,No,Yes,Yes,1,No,8,524,496770028,2096,279200
RS,39,111,111,167,1619,Average,Average,1,0,2 Story,0,Frame Stucco,1863,3,2.5,867,0,867,1,462,0,199772,210286,199772,210286,RS,Yes,No,Yes,No,0,No,8,957.6666666666666,496770033,2873,229100
RS,39,111,111,167,1619,Average,Average,1,0,2 Story,0,Frame Stucco,1944,4,2.5,1058,265,793,1,441,0,217208,228640,217208,228640,RS,Yes,No,Yes,No,0.2504725897920605,No,8,750.5,496770035,3002,248600
RS,39,111,111,167,1619,Average,Average,2,0,Split Level,0,Frame Stucco,1367,3,2,384,0,384,1,400,0,158882,163796,158882,163796,RS,Yes,No,Yes,No,0,No,6,583.6666666666666,496770036,1751,193100
RS,39,111,111,167,1619,Average,Average,2,0,2 Story,0,Frame Stucco,1684,3,2.5,692,0,692,1,400,0,184930,194663,184930,194663,RS,Yes,No,Yes,No,0,No,8,800.3333333333334,496770038,2401,263100
RS,10,111,111,104,1047,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1210,2,2,1211,325,886,1,507,0,176787,184153,176787,184153,RS,Yes,No,Yes,No,0.26837324525185796,No,7,1291,496940102,2582,229000
RS,10,111,111,104,1047,Average,Average,2,0,2 Story,2,Frame Stucco,1568,3,2.5,709,709,0,1,484,0,202967,207109,202967,207109,RS,Yes,No,Yes,Yes,1,No,12,770,496940106,2310,224000
RS,10,111,111,104,1047,Average,Average,2,0,2 Story,2,Frame Stucco,1442,2,3.25,682,682,0,1,455,0,203160,207449,203160,207449,RS,Yes,No,Yes,Yes,1,No,12,1062,496940109,2124,212850
RS,10,111,111,104,1047,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1094,2,3,1094,1094,0,1,504,0,190788,192857,190788,192857,RS,Yes,No,Yes,Yes,1,No,11,1094,496940112,2188,229000
RS,10,111,111,104,1047,Above Average,Average,2,0,2 Story,2,Frame Stucco,1948,3,2.5,1126,0,1126,1,504,0,250469,260905,250469,260905,RS,Yes,No,Yes,No,0,No,7,1024.6666666666667,496940116,3074,259000
RS,10,111,111,104,1047,Average,Above Average,1,0.7,2 Story,2,Frame Stucco,1477,3,3.5,748,710,38,1,457,0,205536,207194,205536,207194,RS,Yes,No,Yes,No,0.9491978609625669,Yes,11,778.3333333333334,496940117,2335,260400
RS,10,111,111,104,1047,Average,Average,2,0,2 Story,2,Frame Stucco,1642,3,3.5,1159,1159,0,1,504,0,234719,239652,234719,239652,RS,Yes,No,Yes,Yes,1,No,12,933.6666666666666,496940124,2801,256900
RS,110,111,111,604,6010,Average,Above Average,29,0,Ranch 1 Story,1,Frame Stucco,2590,6,3.5,1854,1854,0,2,672,0,284937,373933,284937,373933,RS,Yes,No,Yes,Yes,1,No,67,750.5,496990006,4503,329500
RSP,90,119,111,510,5029,Above Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,3872,2,6.5,3549,3549,0,4,853,0,723203,777638,723203,777638,RSP,Yes,No,Yes,Yes,1,No,10,3690,497040011,7380,620200
RS,10,111,111,104,1047,Average,Average,2,0,2 Story,0,Frame Stucco,1498,3,3.5,649,649,0,1,457,0,196595,204786,196595,204786,RS,Yes,No,Yes,Yes,1,No,7,722.3333333333334,497120202,2167,238000
RS,10,111,111,104,1047,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,1286,2,3,1301,975,326,1,454,0,202824,215770,202824,215770,RS,Yes,No,Yes,No,0.749423520368947,No,9,1293.5,497120206,2587,253300
RS,10,111,111,104,1047,Average,Average,2,0,2 Story,0,Frame Stucco,1581,3,3.25,674,674,0,1,481,0,204632,213158,204632,213158,RS,Yes,No,Yes,Yes,1,No,7,751.3333333333334,497120209,2254,195050
RS,10,111,111,105,1007,Average,Average,4,1,2 Story,2,Frame Stucco,1984,3,3.5,1236,1112,124,1,506,0,252422,268534,252422,268534,RS,Yes,No,Yes,No,0.8996763754045307,Yes,9,1114.6666666666667,497130104,3344,317700
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,1675,3,4,1699,1640,59,2,712,0,272654,290057,272654,290057,RS,Yes,No,Yes,No,0.9652736904061212,No,9,1185.3333333333333,497130105,3556,362000
RS,110,111,111,610,6003,Average,Average,1,1,2 Story,2,Frame Hardboard,1785,3,2.5,0,0,0,1,441,0,166594,179133,166594,179133,RS,Yes,No,No,No,0,Yes,10,595,497220002,1785,244200
RS,110,111,111,610,6003,Average,Average,2,1,2 Story,2,Frame Hardboard,1781,3,2.5,0,0,0,1,441,0,168132,178864,168132,178864,RS,Yes,No,No,No,0,Yes,9,593.6666666666666,497220003,1781,204650
RS,110,111,111,610,6003,Average,Average,2,1,2 Story,2,Frame Hardboard,1781,3,2.5,0,0,0,1,441,0,168132,178864,168132,178864,RS,Yes,No,No,No,0,Yes,9,593.6666666666666,497220003,1781,221700
RS,110,111,111,610,6003,Average,Average,3,1,2 Story,2,Frame Hardboard,1793,3,2.5,0,0,0,1,441,0,166303,178820,166303,178820,RS,Yes,No,No,No,0,Yes,10,619.6666666666666,497220004,1859,202100
RS,110,111,111,610,6003,Average,Average,1,1,2 Story,2,Frame Hardboard,1825,3,2.5,0,0,0,1,441,0,169689,182461,169689,182461,RS,Yes,No,No,No,0,Yes,10,608.3333333333334,497220007,1825,244500
RS,10,111,111,105,1007,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1878,3,2,1587,0,1587,1,504,0,222273,236461,222273,236461,RS,Yes,No,Yes,No,0,No,9,1155,497230201,3465,256600
RS,10,111,111,105,1007,Average,Average,3,0,Ranch 1 Story,0,Frame Stucco,1940,3,3.5,2004,1904,100,1,680,0,295532,314396,295532,314396,RS,Yes,No,Yes,No,0.9500998003992016,No,9,1337,497230203,4011,423000
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1986,3,2.5,2050,677,1373,1,462,0,259072,275608,259072,275608,RS,Yes,No,Yes,No,0.3302439024390244,No,9,1337,497230209,4011,275700
RS,10,111,111,105,1007,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1357,3,3,1394,1235,159,1,400,0,216721,230554,216721,230554,RS,Yes,No,Yes,No,0.8859397417503587,No,9,916.6666666666666,497230211,2750,227200
RS,10,111,111,105,1007,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1980,3,2.5,2061,0,2061,1,680,0,243710,259266,243710,259266,RS,Yes,No,Yes,No,0,No,9,1347,497230213,4041,390373
RS,10,111,111,105,1007,Average,Average,1,0,2 Story,0,Frame Stucco,1697,3,3.5,985,852,133,1,691,0,229859,241957,229859,241957,RS,Yes,No,Yes,No,0.86497461928934,No,8,902,497230225,2706,323800
RS,10,111,111,105,1007,Average,Average,2,0,2 Story,0,Frame Stucco,1752,3,3.5,968,769,199,1,681,0,236265,243572,236265,243572,RS,Yes,No,Yes,No,0.7944214876033058,No,6,1011,497230228,3033,258450
RS,10,111,111,105,1007,Average,Average,1,0,2 Story,2,Frame Stucco,2192,4,3.5,1649,1649,0,1,460,0,291901,307264,291901,307264,RS,Yes,No,Yes,Yes,1,No,8,995.75,497230233,3983,327300
RS,10,111,111,105,1007,Average,Average,3,0,2 Story,2,Frame Stucco,2192,4,3.5,1649,1649,0,1,460,0,291901,307264,291901,307264,RS,Yes,No,Yes,Yes,1,No,8,995.75,497230233,3983,286800
RS,60,111,111,202,2002,Average,Average,2,0,2 Story,0,Frame Stucco,2102,4,2.5,1001,0,1001,1,739,0,222651,236863,222651,236863,RS,Yes,No,Yes,No,0,No,9,775.75,497310010,3103,306600
RS,38,111,111,152,1527,Average,Average,3,0,Ranch 1 Story,1,Frame Vinyl,1276,3,2,1276,157,1119,1,441,0,177070,180684,177070,180684,RS,Yes,No,Yes,No,0.12304075235109718,No,15,845.3333333333334,497360017,2536,193400
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,2180,1,2.5,2332,1749,583,1,550,0,313314,329804,313314,329804,RS,Yes,No,Yes,No,0.75,No,8,4512,497370310,4512,341100
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,2119,2,3.5,2169,1952,217,1,900,0,319318,336124,319318,336124,RS,Yes,No,Yes,No,0.8999538958045182,No,8,2202.5,497370314,4405,478600
RS,10,111,111,105,1007,Average,Average,1,0,2 Story,2,Frame Stucco,1689,3,3.5,1008,1008,0,1,916,0,238630,251189,238630,251189,RS,Yes,No,Yes,Yes,1,No,8,899,497370315,2697,333300
RS,10,111,111,105,1007,Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1368,3,3,1425,1425,0,1,400,0,231062,240690,231062,240690,RS,Yes,No,Yes,Yes,1,No,7,912,497460412,2736,329000
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1989,3,2.5,2013,0,2013,1,756,0,257697,268434,257697,268434,RS,Yes,No,Yes,No,0,No,7,1334,497460414,4002,352200
RS,10,111,111,105,1007,Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1986,3,3.5,2096,1739,357,1,849,0,306843,319628,306843,319628,RS,Yes,No,Yes,No,0.829675572519084,No,7,1425.6666666666667,497460416,4277,424000
RS,10,111,111,105,1007,Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1461,3,3,1554,1554,0,1,714,0,250153,257890,250153,257890,RS,Yes,No,Yes,Yes,1,No,6,1020,497460431,3060,226000
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1553,3,2,3110,933,2177,1,1470,0,280799,292499,280799,292499,RS,Yes,No,Yes,No,0.3,No,7,1041.6666666666667,497460432,3125,271000
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1398,3,3,1425,1425,0,1,714,0,240112,247538,240112,247538,RS,Yes,No,Yes,Yes,1,No,6,982.6666666666666,497460439,2948,302100
RS,10,111,111,105,1007,Average,Average,2,0,2 Story,2,Frame Stucco,1873,3,2.5,1122,673,449,1,472,0,226171,233166,226171,233166,RS,Yes,No,Yes,No,0.5998217468805704,No,6,1016.3333333333334,497460448,3049,296500
RS,10,111,111,104,1047,Average,Average,2,0,2 Story,0,Frame Stucco,2241,4,3.5,1604,1604,0,1,460,0,296094,302137,296094,302137,RS,Yes,No,Yes,Yes,1,No,4,965.5,497580310,3862,362250
RS,10,111,111,104,1047,Average,Average,1,0,2 Story,2,Frame Stucco,2241,4,2.5,1604,1604,0,2,460,0,296794,302851,296794,302851,RS,Yes,No,Yes,Yes,1,No,4,961.25,497580316,3845,338900
RS,10,111,111,104,1047,Average,Average,2,0,2 Story,0,Frame Stucco,2250,3,2.5,1604,0,1604,1,460,0,244755,249750,244755,249750,RS,Yes,No,Yes,No,0,No,5,1294.6666666666667,497580318,3884,319700
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,2143,4,2.5,1024,102,922,1,504,0,230060,239646,230060,239646,RSP,Yes,No,Yes,No,0.099609375,No,7,791.75,497590102,3167,257000
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,2288,4,3.5,1205,1100,105,1,594,0,278879,287504,278879,287504,RSP,Yes,No,Yes,No,0.9128630705394191,No,6,873.25,497590106,3493,283100
RSP,90,119,111,508,5037,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,1944,4,3,1515,0,1515,1,525,0,235747,245570,235747,245570,RSP,Yes,No,Yes,No,0,No,7,869.5,497590111,3478,315000
RSP,90,119,111,508,5037,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1944,4,3,1515,0,1515,1,525,0,235747,245570,235747,245570,RSP,Yes,No,Yes,No,0,No,7,869.5,497590111,3478,262000
RSP,90,119,111,508,5037,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1957,4,4,1566,1556,10,2,504,0,292447,304632,292447,304632,RSP,Yes,No,Yes,No,0.9936143039591315,No,7,880.75,497590114,3523,352550
RSP,90,119,111,508,5037,Average,Average,4,0,1½ Story Fin,0,Frame Stucco,2085,4,3,1619,0,1619,1,483,0,233089,242801,233089,242801,RSP,Yes,No,Yes,No,0,No,7,926,497590122,3704,282500
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,2368,4,3.5,1105,1105,0,1,440,0,275622,287106,275622,287106,RSP,Yes,No,Yes,Yes,1,No,7,854,497590123,3416,320000
RSOB,40,111,111,172,1716,Excellent,Average,2,0,Ranch 1 Story,0,Frame Stone Veneer,3632,1,4.5,3966,3966,0,2,777,1808,1334396,1389996,1375189,1431621,RSOB,Yes,Yes,Yes,Yes,1,No,7,7608,497700002,7608,2509600
RS,10,111,111,105,1007,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1537,3,2,1544,0,1544,1,714,0,208135,212383,208135,212383,RS,Yes,No,Yes,No,0,No,5,1040,497720505,3120,266400
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,1554,3,3,1603,1603,0,1,440,0,256378,261610,256378,261610,RS,Yes,No,Yes,Yes,1,No,5,1045.3333333333333,497720527,3136,346900
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,1441,3,3,1529,1529,0,1,681,0,249286,254373,249286,254373,RS,Yes,No,Yes,Yes,1,No,5,1006.6666666666666,497720529,3020,341600
RS,10,111,111,105,1007,Above Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,2000,3,4,2097,2097,0,1,747,0,382218,394039,382218,394039,RS,Yes,No,Yes,Yes,1,No,6,1391.3333333333333,497720530,4174,413200
RS,10,111,111,105,1007,Above Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1990,3,4.5,2110,2110,0,2,783,0,396285,408541,396285,408541,RS,Yes,No,Yes,Yes,1,No,6,1425.6666666666667,497720533,4277,476400
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,1837,3,3.5,903,903,0,1,484,0,237090,244423,237090,244423,RSP,Yes,No,Yes,Yes,1,No,6,913.3333333333334,497750306,2740,285000
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,2393,3,2.5,1265,0,1265,1,420,0,246299,253916,246299,253916,RSP,Yes,No,Yes,No,0,No,6,1216,497750307,3648,275000
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,2313,3,2.5,1218,0,1218,1,462,0,243070,250588,243070,250588,RSP,Yes,No,Yes,No,0,No,6,1119,497750313,3357,271500
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,2152,4,3.5,1234,1209,25,1,562,0,274008,282482,274008,282482,RSP,Yes,No,Yes,No,0.979740680713128,No,6,857.75,497750314,3431,290000
RSP,90,119,111,508,5037,Average,Average,4,0,2 Story,0,Frame Stucco,2241,4,3.5,1095,1095,0,1,573,0,273531,281991,273531,281991,RSP,Yes,No,Yes,Yes,1,No,6,863,497750319,3452,305000
RSP,90,119,111,508,5037,Average,Average,2,0,2 Story,0,Frame Stucco,2241,4,3.5,1095,1095,0,1,573,0,273531,281991,273531,281991,RSP,Yes,No,Yes,Yes,1,No,6,834,497750319,3336,248500
RSP,90,119,111,508,5037,Average,Average,1,0,2 Story,0,Frame Stucco,2269,4,3.5,1189,1189,0,1,473,0,278642,287260,278642,287260,RSP,Yes,No,Yes,Yes,1,No,6,837.25,497750320,3349,313900
RSP,90,119,111,508,5037,Average,Average,1,0,2 Story,0,Frame Stucco,2458,3,2.5,1305,0,1305,1,440,0,253880,261732,253880,261732,RSP,Yes,No,Yes,No,0,No,6,1171.3333333333333,497750322,3514,255750
RSP,90,119,111,508,5037,Average,Average,1,0,2 Story,0,Frame Stucco,1889,3,2.5,846,0,846,1,452,0,204471,210795,204471,210795,RSP,Yes,No,Yes,No,0,No,6,911.6666666666666,497750328,2735,258000
RS,70,111,111,306,3022,Average,Average,2,0,2 Story,0,Frame Hardboard,3312,4,3.5,1752,1025,727,1,1032,0,367687,379059,367687,379059,RS,Yes,No,Yes,No,0.5850456621004566,No,6,1266,497770009,5064,444003
RSP,90,119,111,508,5037,Average,Average,2,0,1½ Story Fin,0,Frame Stucco,2016,4,2.75,1498,0,1498,1,441,0,229678,234365,229678,234365,RSP,Yes,No,Yes,No,0,No,5,873.75,497780419,3495,244000
RS,70,111,111,305,3009,Above Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1886,1,3.25,2005,2005,0,2,788,0,366101,377424,366101,377424,RS,Yes,No,Yes,Yes,1,No,6,3891,497790005,3891,437800
RS,70,111,111,305,3009,Above Average,Average,2,0,Ranch 1 Story,0,Frame Hardboard,2156,2,2.5,1975,1975,0,1,702,0,379385,387128,379385,387128,RS,Yes,No,Yes,Yes,1,No,5,2065.5,497790006,4131,485000
RS,70,111,111,305,3009,Above Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,2403,5,3,1855,0,1855,1,575,0,327693,334381,327693,334381,RS,Yes,No,Yes,No,0,No,5,851.6,497790008,4258,364500
RS,39,111,111,165,1606,Average,Average,2,0,2 Story,2,Frame Stucco,2340,4,2.5,1285,0,1285,1,1164,0,263974,272138,263974,272138,RS,Yes,No,Yes,No,0,No,6,906.25,497800108,3625,356500
RS,39,111,111,165,1606,Average,Average,2,0,Ranch 1 Story,1,Frame Hardboard,1639,3,2.5,1719,860,859,1,484,0,239218,246616,239218,246616,RS,Yes,No,Yes,No,0.5002908667830134,No,6,1119.3333333333333,497800113,3358,249883
RS,39,111,111,165,1606,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1506,3,3,1596,1480,116,1,484,0,245724,253324,245724,253324,RS,Yes,No,Yes,No,0.9273182957393483,No,6,1034,497800117,3102,230000
RS,39,111,111,165,1606,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1716,3,2,1826,0,1826,1,484,0,220804,227633,220804,227633,RS,Yes,No,Yes,No,0,No,6,1214.6666666666667,497800118,3644,276100
RS,39,111,111,165,1606,Average,Average,2,0,2 Story,2,Frame Stucco,2327,4,2.5,1224,0,1224,1,572,0,247496,255150,247496,255150,RS,Yes,No,Yes,No,0,No,6,887.75,497800119,3551,274900
RS,39,111,111,165,1606,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1699,3,3,1775,1775,0,1,462,0,271034,279417,271034,279417,RS,Yes,No,Yes,Yes,1,No,6,1151,497800121,3453,264100
RS,39,111,111,165,1606,Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1699,3,3,1775,1775,0,1,462,0,271034,279417,271034,279417,RS,Yes,No,Yes,Yes,1,No,6,1158,497800121,3474,340200
RS,140,111,111,714,7111,Above Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,2484,3,2.5,2231,0,2231,1,831,0,340826,347782,340826,347782,RS,Yes,No,Yes,No,0,No,4,1538.6666666666667,497820001,4616,292300
RS,140,111,111,714,7111,Above Average,Average,3,0,1½ Story Fin,0,Frame Stucco,3378,4,3.5,2289,2200,89,1,812,0,475778,480604,475778,480604,RS,Yes,No,Yes,No,0.9611183923110529,No,3,1364,497820002,5456,452780
RS,140,111,111,714,7111,Average,Average,2,0,2 Story,0,Frame Stucco,2406,4,3.5,1710,1539,171,1,783,0,313047,322729,313047,322729,RS,Yes,No,Yes,No,0.9,No,6,992.75,497820013,3971,409900
RS,140,111,111,714,7111,Above Average,Average,1,0,1½ Story Fin,0,Frame Siding,2852,4,2.5,2160,0,2160,1,802,0,345401,352450,345401,352450,RS,Yes,No,Yes,No,0,No,4,1226,497820014,4904,457500
RS,140,111,111,714,7111,Above Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1890,3,2.5,2024,506,1518,1,783,0,308076,314363,308076,314363,RS,Yes,No,Yes,No,0.25,No,5,1304.6666666666667,497820019,3914,364200
RS,140,111,111,714,7111,Above Average,Average,2,0,2 Story,0,Frame Stucco,2868,2,5.75,1545,1545,0,2,772,0,437712,446645,437712,446645,RS,Yes,No,Yes,Yes,1,No,5,2248.5,497830011,4497,506800
RS,38,111,111,151,1516,Average,Average,1,0,2 Story,0,Frame Stucco,2438,4,2.5,988,0,988,1,700,0,251396,256527,251396,256527,RS,Yes,No,Yes,No,0,No,4,825.5,497850016,3302,345300
RS,38,111,111,151,1516,Average,Average,1,0,2 Story,0,Frame Stucco,2438,4,2.5,988,0,988,1,700,0,251396,256527,251396,256527,RS,Yes,No,Yes,No,0,No,4,825.5,497850016,3302,259750
RS,38,111,111,151,1516,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1871,3,2,1839,0,1839,1,704,0,240080,244980,240080,244980,RS,Yes,No,Yes,No,0,No,4,1217.3333333333333,497850018,3652,282100
RS,38,111,111,151,1516,Average,Average,2,0,2 Story,0,Frame Stucco,2451,4,2.5,1119,0,1119,1,519,0,254002,259186,254002,259186,RS,Yes,No,Yes,No,0,No,4,901,497850021,3604,285450
RS,38,111,111,151,1516,Average,Average,3,0,Ranch 1 Story,0,Frame Stucco,1744,3,3,1814,1361,453,1,440,0,269022,274512,269022,274512,RS,Yes,No,Yes,No,0.7502756339581036,No,4,1127.3333333333333,497850024,3382,266300
RS,38,111,111,151,1516,Average,Average,2,0,2 Story,0,Frame Stucco,2764,4,2.5,1103,0,1103,1,850,0,279936,285649,279936,285649,RS,Yes,No,Yes,No,0,No,5,966.75,497850029,3867,305600
RS,38,111,111,151,1516,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1431,3,2,1393,0,1393,1,693,0,194668,198641,194668,198641,RS,Yes,No,Yes,No,0,No,5,1021.3333333333334,497850030,3064,266000
RS,38,111,111,151,1516,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1510,3,2,1492,0,1492,1,684,0,202688,206824,202688,206824,RS,Yes,No,Yes,No,0,No,5,1000.6666666666666,497850032,3002,263300
RS,38,111,111,151,1516,Average,Average,2,0,2 Story,0,Frame Stucco,2448,4,2.5,952,0,952,1,696,0,251303,256432,251303,256432,RS,Yes,No,Yes,No,0,No,5,838,497850034,3352,336600
RS,38,111,111,151,1516,Average,Average,2,0,2 Story,0,Frame Stucco,2376,4,2.5,984,0,984,1,704,0,248594,253667,248594,253667,RS,Yes,No,Yes,No,0,No,5,840,497850038,3360,355400
RS,38,111,111,151,1516,Average,Average,2,0,2 Story,0,Frame Stucco,2426,4,2.5,992,0,992,1,696,0,252649,257805,252649,257805,RS,Yes,No,Yes,No,0,No,4,854.5,497850046,3418,333700
RS,38,111,111,151,1516,Average,Average,3,0,2 Story,0,Frame Stucco,2426,4,2.5,992,0,992,1,696,0,252649,257805,252649,257805,RS,Yes,No,Yes,No,0,No,4,854.5,497850046,3418,280700
RS,38,111,111,151,1516,Average,Average,1,0,2 Story,0,Frame Stucco,2438,4,2.5,1141,0,1141,1,758,0,253787,261636,253787,261636,RS,Yes,No,Yes,No,0,No,6,872.5,497850057,3490,294200
RS,38,111,111,151,1516,Average,Average,2,0,2 Story,0,Frame Stucco,2460,4,2.5,1141,0,1141,1,758,0,256444,264375,256444,264375,RS,Yes,No,Yes,No,0,No,6,900.25,497850059,3601,316000
RS,38,111,111,151,1516,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1469,3,2,1453,0,1453,1,684,0,196672,202755,196672,202755,RS,Yes,No,Yes,No,0,No,6,975.6666666666666,497850060,2927,250800
RS,38,111,111,151,1516,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1871,3,2,1839,0,1839,1,440,0,232592,239786,232592,239786,RS,Yes,No,Yes,No,0,No,6,1217.6666666666667,497850061,3653,281150
RS,181,111,111,783,7610,Above Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,2298,2,5,2322,2322,0,1,1066,0,498014,508178,498014,508178,RS,Yes,No,Yes,Yes,1,No,5,2310,497880002,4620,516400
RS,10,111,111,113,1045,Average,Average,2,0,2 Story,2,Frame Stucco,2235,4,2.5,1296,0,1296,1,761,0,250040,255143,250040,255143,RS,Yes,No,Yes,No,0,No,4,882.75,497940001,3531,351300
RS,10,111,111,113,1045,Average,Average,2,0,1½ Story Fin,1.5,Frame Stucco,2082,4,4,1751,1751,0,1,1104,0,312597,318977,312597,318977,RS,Yes,No,Yes,Yes,1,No,5,952,497940006,3808,450400
RS,10,111,111,113,1045,Above Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,2078,3,2.5,2138,0,2138,1,1041,0,317740,324224,317740,324224,RS,Yes,No,Yes,No,0,No,5,1408.6666666666667,497940018,4226,381200
RS,10,111,111,113,1045,Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,1818,3,2,1890,0,1890,1,1124,0,246599,251632,246599,251632,RS,Yes,No,Yes,No,0,No,4,1260,497940024,3780,376500
RS,70,111,111,305,3009,Above Average,Average,2,0,2 Story,0,Frame Stucco,2458,4,4.5,1240,1240,0,1,766,0,365101,368789,365101,368789,RS,Yes,No,Yes,Yes,1,No,3,930,498010022,3720,405200
RS,70,111,111,305,3009,Above Average,Average,2,0,2 Story,0,Frame Stucco,2638,4,3.5,1720,860,860,2,821,0,371351,378930,371351,378930,RS,Yes,No,Yes,No,0.5,No,4,1089.5,498010023,4358,442100
RS,70,111,111,305,3009,Above Average,Average,6,0,2 Story,0,Frame Stucco,2984,4,3,1358,0,1358,1,781,0,350076,353612,350076,353612,RS,Yes,No,Yes,No,0,No,3,1085.5,498010028,4342,334400
RS,70,111,111,305,3009,Above Average,Average,2,0,Ranch 1 Story,0,Frame Stucco,2158,4,3.75,1674,1674,0,2,782,0,378471,382294,378471,382294,RS,Yes,No,Yes,Yes,1,No,3,963.25,498010030,3853,413900
RS,10,111,111,105,1007,Average,Average,1,0,Ranch 1 Story,0,Frame Stucco,1998,3,2.5,2112,0,2112,1,747,0,258356,263629,258356,263629,RS,Yes,No,Yes,No,0,No,5,1391.3333333333333,498020601,4174,491100
